x	ulp_err
756499.58996919484	-379090
-663860.94713030802	1822
-897520.6960814863	417359
743713.09462719329	-465393
-205924.03567000804	162485
869248.16063213674	-384551
-627378.42220884212	429325
469655.42850801302	-1334402
-422339.38312100084	225567
710359.70766778896	-7794
192741.92529875188	-145289
-528998.95071536442	46436
518224.47805617575	-1464944
860808.54821689951	-715727
641526.70117706095	-302836
371321.88277227175	-16298
710671.39678982133	-282412
-110102.79794542554	56737
130891.43421203375	-372823
328524.97413985769	-117473
302099.29831222305	-157260
-63441.432232632877	180384
-603755.36773064453	313238
-409888.2307419994	8995
247457.49603047562	-116156
388542.17363530741	-195233
163578.52698282493	-120545
969796.42598042416	-545454
-521484.61442878237	247179
-963785.99287940096	84600
-636274.31196741015	55854
518068.37696321175	-234688
114996.82460351179	-67741
887547.78273677838	-565474
41575.874768231326	-233897
-829144.34171110613	377759
-586154.10928269185	513049
-981603.95174748707	656959
513628.22140031849	-747004
783995.77306634071	-68819
-91020.705563697018	51079
201285.13876002186	-289676
32081.169621591245	-22051
-245639.1735418716	21562
1686.5380064468027	-766
630638.64100976486	-6919
-801889.27745972434	359099
439809.30899880244	-369642
556672.59792208544	-48864
558995.80689065554	-441769
-456570.151387783	253166
-58076.35516055132	24717
-162734.30969551217	236987
767366.2613848662	-302269
568827.50967115257	-49933
111979.62913560055	-67279
-276100.01884714473	144269
-449635.3744734166	39469
484346.3326360684	-295726
266577.70410461025	-160853
-904699.7162992059	767614
851445.09575022885	-74739
-954076.63598132576	2697084
606518.55338485714	-266803
-381388.50351538765	151861
-799155.56723156886	645419
-104634.17547626041	80047
-880682.91743629077	658381
-896912.23023148102	2541757
-916474.57346696628	689202
438045.37839978241	-211190
-850277.91738419549	714575
508769.82263293426	-11164
917926.50939576165	-690179
-995187.84173554543	826665
479149.0249801951	-397754
-918279.44045393076	40303
-606476.55365632661	6655
-378151.4754518671	167428
730239.88364285789	-32050
165556.36000404326	-101135
-597498.63573307067	252904
73852.393087846518	-106671
793553.69935601018	-4464711
-591498.20828946342	241996
-151144.55863528553	78503
72584.180626355854	-27612
-991507.47126836609	549168
698664.23119158449	-276693
574470.15852829278	-12606
110923.25162776717	-314827
803588.82955864246	-320017
-615786.69669241074	6921836
320287.7328759348	-222404
-802845.72343783092	320341
-753478.15018021001	33069
-18388.068001240819	14390
423632.81923135009	-4647
170841.66091735775	-14996
232404.48701164839	-104317
94265.643545081708	-54245
425890.62087556795	-223456
79837.451425559309	-114950
-251796.1735005948	142528
360802.18680327467	-278425
-518021.92978946236	711
376293.16667354049	-175074
664369.24960487837	-338252
-517320.82339718152	359681
-233431.70123182543	20490
-964815.40193171694	419351
-957455.91213144525	571725
662113.36174336122	-410485
72260.854222325084	-57448
-316636.57431273471	13896
-587701.52564270934	323806
-614074.73038966337	891252
944478.8934037846	-2678195
272572.24390873814	-11963
-755735.59820960532	602583
15356.703999565236	-7904
105099.87007437726	-69487
11809.372701435006	-16852
-847843.65841444186	4779036
754126.10122874589	-417109
-825677.99846208154	18119
931814.78707905207	-802051
-193892.7706359289	1091447
683042.99650637805	-507807
-573116.82851686771	396351
-816966.57517963008	17928
-855964.50857400952	2433142
-322629.2598580409	242685
-965278.58639604272	426880
-218802.895267035	179866
-416682.58430596726	210287
5228.2883266068229	-3025
-811796.32059436396	446959
-542113.59548365697	437005
511526.20846964989	-226816
259084.66134492692	-145042
-998676.79495788203	521229
902714.29755139642	-723896
-215172.40182228514	589
-314201.48200741468	13790
952163.71625141799	-781633
-949107.58636137506	628228
437790.63538101659	-331779
-815286.40749281645	342934
-321793.8612373962	151023
751497.86344800319	-402013
-237535.49402732111	185932
-50059.16070627603	32437
-226236.18905999366	130808
291028.20636950911	-130939
619839.74862383341	-503300
971138.22848590231	-755545
741012.31706973759	-32522
-571406.61192785949	335382
459609.82009507332	-389197
737550.68304565444	-479316
983223.84794635838	-817238
507972.74309257709	-182910
-483293.74860381411	236260
-106473.46955029646	4673
-341402.96809141326	496988
-543564.05724721891	275258
401750.54474099394	-190518
-628270.27674041956	303065
-185795.97507475043	98058
-539195.62584066589	269992
-787129.20265647466	8848127
-944793.271853643	2693745
-694204.87131746474	285951
-520276.97220192989	273333
598192.02042057819	-26254
177178.48419277725	-129356
-994283.19340331887	471433
2430.3498316664563	-213
-622162.4380462073	27305
717335.44628901163	-2040556
-459018.72675224609	244759
-542503.86825635482	432705
580148.17015697528	-452260
-881753.82633025188	1258055
-508016.21536768484	44592
-171604.03230001475	64285
10993.150474318592	-6802
-341262.30361089658	158818
367402.81020219467	-530747
82193.227003139807	-61856
355734.43316825281	-203100
-452989.30194161314	1281516
-55477.062450050798	43300
883874.29682647833	-1309360
445397.92817142309	-19549
-641204.90756520105	548127
774981.13029463741	-348831
929111.01940792485	-557735
645517.0773190246	-14166
749481.49460251478	-412567
-373592.25909324479	295999
-157644.555141497	77519
461480.15814884234	-241539
-45810.829462072375	65362
-360446.13735918776	15821
794477.79897381004	-677001
-704245.89219433791	30909
356739.53557399887	-153018
890929.54399092775	-535495
-437362.45700329193	241377
-158176.42634667794	128574
322706.67171888269	-135370
737723.85867862857	-400355
971934.00439957192	-526992
299174.88420448056	-189159
520741.79888031556	-198720
-700707.03869541304	1977898
562983.51649230963	-331335
864190.38219245744	-670460
-410343.91405817861	9005
-446444.91729134048	210946
-500967.4584263427	393311
-274377.61898349412	217001
-910413.76506138965	454982
96385.908616810848	-8461
952879.39530713926	-1401523
573656.41336682544	-3147
-444985.81378190761	39061
-472596.24277849298	684911
-305378.79288821545	232045
-751636.31131157139	298968
752161.26560590067	-400109
-421539.75306304882	170211
-691570.23148487753	327513
832317.46726580244	-679036
-53605.126037321701	76585
282219.73937257536	-197722
235181.74048878349	-154315
301199.49175266927	-181984
-375605.95739745285	285791
976991.75429403468	-823874
-664205.11736038688	961595
852859.50400438579	-74863
-137971.56215633111	63327
417757.25854404719	-162389
-793158.0973481196	1159781
772012.650016231	-286845
-786222.40277450869	399400
274147.9494246688	-6160902
-206876.47484873174	99093
420293.22206020268	-4611
492337.96759625559	-703904
184945.81371895946	-138643
-289644.92004078568	131740
-947712.31555624446	506787
-116269.29509021367	82167
912022.560471448	-495106
579927.60546732787	-321979
-889665.34545554034	369904
-854854.67522959597	456456
998605.68733512762	-1458324
194212.8612523053	-160302
-689009.6043199345	30241
-878908.76755810424	746492
930197.8242184103	-430643
-308396.23820479447	13536
-346266.84515553439	158363
-946995.99321993114	479584
-88538.562523499568	45085
-675175.72596494609	533768
-901891.79163027788	1336773
-6971.4402732761191	5204
-571919.43443708296	50202
775012.83145435876	-531453
14912.208505048597	-7361
-933492.86680411641	10495400
-727854.61635295302	445454
-215863.76867111036	9474
-331289.54800533719	125527
-831725.87743079837	36504
819442.22043262701	-35965
949399.32156036398	-487284
43819.612824545831	-25385
-688145.65522815986	30203
-234237.58678292917	200669
-80969.827778697654	221
845233.59682041162	-475344
-125998.61050335958	11062
-514985.10378924466	227929
-188270.61844061731	16527
-430827.62282423838	235934
-486555.0013066653	191341
-861043.49172786751	683460
424453.53828727582	-284719
-797191.30620699015	657674
406575.23554854613	-305862
-547394.4538477927	803140
-504573.71142859332	269875
358377.88451802009	-216035
451706.20927779947	-19825
443959.24935617327	-38971
-11989.081609438679	8073
-717204.88655287202	62955
562507.00669726811	-24688
-488973.47116179933	372323
-732262.88655763539	8033
252472.90301191728	-22161
921516.66683677095	-778302
-921236.65784207627	355333
-800903.62938047759	35151
-61302.134019475598	91099
-696177.05168607482	1983776
-38353.836723021617	3366
-112271.42982183769	88283
606529.86836593342	-26621
-555835.65540123312	3130305
-289828.83904493641	25440
-660318.03610130853	439110
294187.57087652979	-149599
760776.2821974298	-66781
-723574.64207871188	2061767
-114586.99520262971	55002
-190304.49315582888	101370
-79672.327782745138	874
-847100.12417313457	672096
170030.88309038317	-1866
-274904.35099515418	169043
-517098.84699120099	332078
-726896.93357300491	7975
-993234.14085449977	681758
710064.50171160046	-31164
-69877.947484964679	31785
883105.46487095021	-473773
413201.93520621065	-155808
171992.98607836399	-252866
-17492.866400434461	7794
202491.61211211231	-152067
-22683.395067142785	19060
-325150.19090024556	7137
-99354.033904266675	56289
17068.319055566939	-96092
919347.4258026873	-546653
544530.67872777977	-748
428905.77941091434	-617600
772878.30013580236	-407665
697266.67994770338	-569925
886601.83950671414	-740447
903178.46358274447	-475104
897192.74794514314	-556759
-52999.660806178239	31165
-509641.38567004935	402945
-482395.921976841	42345
797427.61119032314	-609672
705037.34260437905	-325074
392564.96010612854	-213721
300027.10335405223	-26335
-323639.84304509388	211837
-848202.75277789182	527490
621623.10610558058	-367342
-961475.41916253907	804340
16374.664258114624	-9561
-122555.79377385951	52648
-636820.00861474185	499039
-327316.19185750716	923130
-902996.93326480489	398032
329558.47149126319	-142883
549191.62012970203	-448471
-719788.09435543639	506980
342083.23340176092	-7507
818896.64974745747	-636578
-409067.44305094535	231449
144281.47266958491	-84950
-661701.71867307334	352976
488183.5495866469	-415282
-123218.25254396157	10817
354422.7918112448	-151438
262499.38841530442	-116264
-203867.08545234078	155598
12489.665983625109	-1097
886052.11819964123	-390500
88500.87002646667	-44257
696854.41098999814	-606615
62773.139205326566	-35139
984311.71961354848	-437355
962315.56488350418	-42235
139504.56425233182	-83667
-77867.878468806826	62568
820540.83387387462	-306258
579864.75681361021	-338558
220351.78842798175	-98308
-164567.48890933837	7224
-650197.08587884356	297706
-193358.4235860334	150800
723611.27930652874	-63518
-385247.44864103221	569336
-71376.026746233227	37917
-174726.01373424835	984575
-659054.09032104211	28926
-397455.30005299603	571472
-707096.50378447946	366645
-871534.00227781013	692810
118108.38480042208	-173339
716194.09645844682	-533625
-688971.47881981963	30238
-752626.39879650425	33033
752705.35661038291	-33035
-893845.11201525654	344374
180738.01180012361	-95148
248444.09940035516	-141798
-268072.29413502075	390878
-485987.31231850025	21329
566450.07028211222	-441535
-713969.9375688117	398332
227333.7975556844	-19955
-767346.39167774597	1113531
453435.02534605551	-199708
-47354.64669226508	2080
411717.72436650447	-201195
510192.62788945175	-238427
964898.30396956136	-658512
254126.55515484684	-2856042
-159627.65954421766	232958
820111.93038016115	-317393
-726922.09246169962	7977
-74540.358500086892	109464
-68247.320391483401	37159
-334442.70934061951	29358
-221240.99873398084	117153
-594401.27294226887	316652
840162.11360611592	-643658
526330.09259290865	-778213
-628.05950689337476	472
865140.54816732649	-487912
147814.89659814784	-214425
-866164.09052502678	76031
132899.40421840284	-69476
-169683.1407149919	83174
-251756.09316191229	11050
994382.095067446	-831520
718984.81851436279	-2031345
-973672.57408297737	85468
-640685.93518255057	447760
148940.24615086286	-66472
643472.06873564946	-14121
144165.86490517203	-12654
-807208.6914114207	4429
-222768.67963738588	4889
149471.4033987241	-90959
603252.91300997441	-317452
-982294.95541328157	516301
409999.49870193575	-322524
125051.28618344497	-182170
123876.19161666153	-697782
-109254.85327920958	84837
-105382.99353340175	4625
-961899.97861117846	393735
260467.46242671003	-141486
612829.14896002389	-26897
535487.15228973958	-467006
963946.68178616709	-642357
-260064.60089388394	218934
350148.97376166965	-284442
348901.23945643217	-158145
-840461.41200132936	408115
-203093.32470537923	17827
-310757.02411732351	882330
327848.07952786534	-147091
-552777.46894782211	12131
687589.45601897675	-15089
569982.55503466644	-428199
947697.64207679906	-20797
503150.89486919582	-387461
-994503.33737024106	673526
617572.81308108184	-13553
-627718.73754378431	469790
-779363.16881691257	35027654
738257.48524199519	-584270
-370616.61896893819	543696
-929593.81882617157	717844
-960687.12190384383	536172
-33834.399316201023	16418
74219.030465005664	-62339
-457149.88395504584	301772
-254262.05050645411	208836
-140590.76164117057	6170
-187353.96638181666	16445
923803.08188302291	-750913
-984728.01506086264	724937
431776.97231659893	-351692
470283.55943228031	-360619
214364.29102482292	-87979
-83725.10459617633	1837
261706.19369747961	-179729
-960219.49903475482	461536
-665419.75546670461	381605
-800574.76866024279	679718
-192350.76789108841	85354
594759.52636008116	-274670
-204914.17760937591	114432
580938.91928647424	-50994
-343782.01961816056	198720
-538398.05974624073	23630
-290618.12047060864	25510
-490679.19322235562	1398270
-890281.27864952933	619412
945217.08568748215	-1371075
670524.75496264745	-516414
-723295.21228921087	4074576
-592849.74340513104	869087
-735656.67739988747	407275
-604421.33412520937	273733
-957523.65272341855	651595
737412.81481331016	-416422
-446272.75572507706	1264811
977733.348558967	-503785
-813006.30297793483	1178228
-471748.88539659063	333758
213972.39213699161	-4695
125469.56246872121	-67977
378791.8469101137	-194158
702897.56419323804	-474685
-440728.70566815959	232227
-814499.08724242076	648698
-694346.73404663277	30475
152461.36885601858	-434757
334381.67048061261	-3759715
33765.141562027035	-20141
-248732.06821681093	203937
14093.890462534064	-8543
303676.59171662619	-114802
439661.33961950906	-19297
625778.56889363041	-3433
-860734.07398548396	400722
205545.44928704188	-90493
-436955.84191738756	224331
-500076.23049153865	278535
908346.22693210607	-79733
639364.0395690907	-501975
